file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Charsetfunctions.java,org.java_websocket.Charsetfunctions,class,3,10,7,3,10,1,0,10,15,0.8333333,0.0,0.0,6,6,6,0,0,0,6,0,0,0,1,1,1,0,0,0,0,0,4,46,6,0,0,4,0,4,2,3,0,3,1,0,0,0,25,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Framedata.java,org.java_websocket.Framedata$Opcode,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocketClient.java,org.java_websocket.WebSocketClient,class,8,13,5,8,58,2,1,55,167,0.82010585,0.26877472,0.53754944,27,0,22,4,1,0,23,4,7,0,7,0,0,7,0,0,1,0,4,205,11,2,13,5,1,7,2,28,3,17,5,0,0,0,168,1025,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\exeptions\IncompleteHandshakeException.java,org.java_websocket.exeptions.IncompleteHandshakeException,class,0,1,1,0,4,4,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Handshakedata.java,org.java_websocket.Handshakedata,interface,1,17,16,1,6,1,0,0,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Base64.java,org.java_websocket.Base64,class,4,8,4,4,128,5,0,45,242,0.9107143,0.12987013,0.16450216,28,27,22,6,0,0,22,0,2,0,20,20,8,12,0,0,20,0,33,799,35,8,24,34,64,20,946,158,75,92,5,1,2,0,693,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocketListener.java,org.java_websocket.WebSocketListener,interface,6,8,2,6,11,1,0,0,55,0.0,0.0,0.0,11,0,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\exeptions\InvalidFrameException.java,org.java_websocket.exeptions.InvalidFrameException,class,1,4,3,1,4,4,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
D:\Desktop\downloader\.\Java-WebSocket\example\AutobahnClientTest.java,AutobahnClientTest,class,7,8,1,7,28,3,0,20,21,0.0,0.0,0.0,7,1,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,137,0,1,6,6,0,35,8,31,8,16,7,0,0,0,99,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\CloseFrameBuilder.java,org.java_websocket.CloseFrameBuilder,class,6,9,3,6,20,2,0,20,0,0.54545456,0.35714287,0.35714287,11,0,8,3,0,0,8,0,0,0,2,0,0,2,0,0,0,0,6,70,5,0,4,0,0,3,14,11,4,8,2,0,0,0,34,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\exeptions\NotSendableException.java,org.java_websocket.exeptions.NotSendableException,class,0,2,2,0,4,4,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\FrameBuilder.java,org.java_websocket.FrameBuilder,interface,3,6,3,3,4,1,0,0,6,0.0,0.0,0.0,4,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\drafts\Draft_17.java,org.java_websocket.drafts.Draft_17,class,4,8,4,4,3,3,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,3,0,1,0,0,2,1,1,0,1,1,0,0,0,23,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\CloseFrame.java,org.java_websocket.CloseFrame,interface,1,3,2,1,2,1,0,0,1,1.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,13,13,13,0,0,0,13,0,0,17,0,0,0,0,0,0,13,13,0,13,0,0,0,0,148,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocketServer.java,org.java_websocket.WebSocketServer,class,6,9,3,6,40,2,2,55,195,0.84782606,0.11462451,0.26086956,23,0,22,0,1,0,23,4,6,0,6,0,0,6,0,0,1,0,6,133,6,4,4,2,0,5,0,17,2,13,4,0,0,0,182,1025,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\drafts\Draft_10.java,org.java_websocket.drafts.Draft_10$IncompleteException,innerclass,0,0,0,0,2,2,0,0,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,7,2,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Draft.java,org.java_websocket.Draft$HandshakeState,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Base64.java,org.java_websocket.Base64$Anonymous1,anonymous,0,0,0,0,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11,2,0,1,0,0,0,0,1,0,1,1,0,0,0,8,-1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Framedata.java,org.java_websocket.Framedata,interface,3,13,10,3,5,1,0,0,10,0.0,0.0,0.0,5,0,5,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocket.java,org.java_websocket.WebSocket,class,20,28,8,20,115,1,0,89,305,0.882353,0.21333334,0.45333335,34,0,23,9,0,2,25,0,0,0,18,6,7,11,0,0,5,0,4,426,31,8,35,8,7,29,14,50,8,29,9,0,1,0,284,17,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocketAdapter.java,org.java_websocket.WebSocketAdapter,class,9,11,2,9,11,1,2,5,45,0.0,0.0,0.0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,32,2,0,0,1,0,2,0,1,1,1,1,0,0,0,109,1025,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\exeptions\InvalidDataException.java,org.java_websocket.exeptions.InvalidDataException,class,1,8,7,1,7,3,3,1,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,25,1,0,0,0,2,0,0,4,0,1,1,0,0,0,10,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\FramedataImpl1.java,org.java_websocket.FramedataImpl1,class,6,11,5,6,14,1,1,13,22,0.72307694,0.35897437,0.84615386,13,0,13,0,0,0,13,0,0,0,5,1,0,1,4,0,0,0,6,58,5,0,1,0,0,5,0,15,2,6,1,0,0,0,33,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\WebSocket.java,org.java_websocket.WebSocket$Role,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0
D:\Desktop\downloader\.\Java-WebSocket\src\org\java_websocket\Base64.java,org.java_websocket.Base64$OutputStream,innerclass,3,3,0,3,25,3,0,9,0,0.6375,0.53571427,0.75,8,0,8,0,0,0,8,0,0,0,10,0,0,10,0,0,0,0,4,92,2,1,3,0,2,2,19,23,1,12,3,0,0,0,137,9,0
